loc,length,bug type,approach
345,3,Unhandled-Exceptions,code snippet injection
337,3,Unhandled-Exceptions,code snippet injection
326,6,Unhandled-Exceptions,code snippet injection
318,3,Unhandled-Exceptions,code snippet injection
260,8,Unhandled-Exceptions,code snippet injection
254,3,Unhandled-Exceptions,code snippet injection
246,5,Unhandled-Exceptions,code snippet injection
234,9,Unhandled-Exceptions,code snippet injection
209,5,Unhandled-Exceptions,code snippet injection
198,5,Unhandled-Exceptions,code snippet injection
187,5,Unhandled-Exceptions,code snippet injection
178,3,Unhandled-Exceptions,code snippet injection
165,8,Unhandled-Exceptions,code snippet injection
157,3,Unhandled-Exceptions,code snippet injection
148,3,Unhandled-Exceptions,code snippet injection
138,3,Unhandled-Exceptions,code snippet injection
131,3,Unhandled-Exceptions,code snippet injection
124,3,Unhandled-Exceptions,code snippet injection
114,5,Unhandled-Exceptions,code snippet injection
101,9,Unhandled-Exceptions,code snippet injection
96,2,Unhandled-Exceptions,code snippet injection
89,3,Unhandled-Exceptions,code snippet injection
77,9,Unhandled-Exceptions,code snippet injection
43,9,Unhandled-Exceptions,code snippet injection
37,3,Unhandled-Exceptions,code snippet injection
304,9,Unhandled-Exceptions,code snippet injection
225,2,Unhandled-Exceptions,code snippet injection
221,3,Unhandled-Exceptions,code snippet injection
217,3,Unhandled-Exceptions,code snippet injection
67,6,Unhandled-Exceptions,code snippet injection
60,6,Unhandled-Exceptions,code snippet injection
56,3,Unhandled-Exceptions,code snippet injection
