loc,length,bug type,approach
856,3,Unhandled-Exceptions,code snippet injection
852,3,Unhandled-Exceptions,code snippet injection
845,6,Unhandled-Exceptions,code snippet injection
717,3,Unhandled-Exceptions,code snippet injection
580,8,Unhandled-Exceptions,code snippet injection
365,3,Unhandled-Exceptions,code snippet injection
104,5,Unhandled-Exceptions,code snippet injection
94,9,Unhandled-Exceptions,code snippet injection
52,5,Unhandled-Exceptions,code snippet injection
46,5,Unhandled-Exceptions,code snippet injection
1149,5,Unhandled-Exceptions,code snippet injection
1142,3,Unhandled-Exceptions,code snippet injection
1123,8,Unhandled-Exceptions,code snippet injection
1115,3,Unhandled-Exceptions,code snippet injection
1096,3,Unhandled-Exceptions,code snippet injection
1089,3,Unhandled-Exceptions,code snippet injection
1082,3,Unhandled-Exceptions,code snippet injection
1069,3,Unhandled-Exceptions,code snippet injection
1060,5,Unhandled-Exceptions,code snippet injection
1041,9,Unhandled-Exceptions,code snippet injection
1035,2,Unhandled-Exceptions,code snippet injection
1028,3,Unhandled-Exceptions,code snippet injection
1011,9,Unhandled-Exceptions,code snippet injection
998,9,Unhandled-Exceptions,code snippet injection
966,3,Unhandled-Exceptions,code snippet injection
953,9,Unhandled-Exceptions,code snippet injection
950,2,Unhandled-Exceptions,code snippet injection
943,3,Unhandled-Exceptions,code snippet injection
918,3,Unhandled-Exceptions,code snippet injection
894,6,Unhandled-Exceptions,code snippet injection
872,6,Unhandled-Exceptions,code snippet injection
832,3,Unhandled-Exceptions,code snippet injection
828,3,Unhandled-Exceptions,code snippet injection
824,3,Unhandled-Exceptions,code snippet injection
814,5,Unhandled-Exceptions,code snippet injection
800,5,Unhandled-Exceptions,code snippet injection
784,9,Unhandled-Exceptions,code snippet injection
763,3,Unhandled-Exceptions,code snippet injection
752,2,Unhandled-Exceptions,code snippet injection
735,3,Unhandled-Exceptions,code snippet injection
725,3,Unhandled-Exceptions,code snippet injection
702,8,Unhandled-Exceptions,code snippet injection
681,9,Unhandled-Exceptions,code snippet injection
667,5,Unhandled-Exceptions,code snippet injection
649,9,Unhandled-Exceptions,code snippet injection
635,6,Unhandled-Exceptions,code snippet injection
620,8,Unhandled-Exceptions,code snippet injection
611,2,Unhandled-Exceptions,code snippet injection
