loc,length,bug type,approach
322,10,Overflow-Underflow,code snippet injection
311,10,Overflow-Underflow,code snippet injection
256,4,Overflow-Underflow,code snippet injection
152,8,Overflow-Underflow,code snippet injection
141,10,Overflow-Underflow,code snippet injection
596,4,Overflow-Underflow,code snippet injection
574,8,Overflow-Underflow,code snippet injection
562,4,Overflow-Underflow,code snippet injection
550,8,Overflow-Underflow,code snippet injection
536,10,Overflow-Underflow,code snippet injection
513,4,Overflow-Underflow,code snippet injection
498,10,Overflow-Underflow,code snippet injection
490,4,Overflow-Underflow,code snippet injection
482,4,Overflow-Underflow,code snippet injection
467,4,Overflow-Underflow,code snippet injection
455,4,Overflow-Underflow,code snippet injection
433,4,Overflow-Underflow,code snippet injection
419,10,Overflow-Underflow,code snippet injection
412,4,Overflow-Underflow,code snippet injection
405,4,Overflow-Underflow,code snippet injection
393,8,Overflow-Underflow,code snippet injection
379,4,Overflow-Underflow,code snippet injection
374,4,Overflow-Underflow,code snippet injection
369,4,Overflow-Underflow,code snippet injection
357,10,Overflow-Underflow,code snippet injection
346,10,Overflow-Underflow,code snippet injection
337,8,Overflow-Underflow,code snippet injection
300,8,Overflow-Underflow,code snippet injection
289,8,Overflow-Underflow,code snippet injection
242,4,Overflow-Underflow,code snippet injection
224,4,Overflow-Underflow,code snippet injection
206,4,Overflow-Underflow,code snippet injection
188,10,Overflow-Underflow,code snippet injection
171,8,Overflow-Underflow,code snippet injection
134,4,Overflow-Underflow,code snippet injection
74,8,Overflow-Underflow,code snippet injection
44,4,Overflow-Underflow,code snippet injection
29,10,Overflow-Underflow,code snippet injection
18,8,Overflow-Underflow,code snippet injection
11,4,Overflow-Underflow,code snippet injection
