loc,length,bug type,approach
139,10,Overflow-Underflow,code snippet injection
128,10,Overflow-Underflow,code snippet injection
123,4,Overflow-Underflow,code snippet injection
114,8,Overflow-Underflow,code snippet injection
103,10,Overflow-Underflow,code snippet injection
98,4,Overflow-Underflow,code snippet injection
89,8,Overflow-Underflow,code snippet injection
84,4,Overflow-Underflow,code snippet injection
75,8,Overflow-Underflow,code snippet injection
64,10,Overflow-Underflow,code snippet injection
705,4,Overflow-Underflow,code snippet injection
691,10,Overflow-Underflow,code snippet injection
683,4,Overflow-Underflow,code snippet injection
675,4,Overflow-Underflow,code snippet injection
667,4,Overflow-Underflow,code snippet injection
659,4,Overflow-Underflow,code snippet injection
651,4,Overflow-Underflow,code snippet injection
635,10,Overflow-Underflow,code snippet injection
620,4,Overflow-Underflow,code snippet injection
593,4,Overflow-Underflow,code snippet injection
576,8,Overflow-Underflow,code snippet injection
557,4,Overflow-Underflow,code snippet injection
528,4,Overflow-Underflow,code snippet injection
483,4,Overflow-Underflow,code snippet injection
411,10,Overflow-Underflow,code snippet injection
370,10,Overflow-Underflow,code snippet injection
335,8,Overflow-Underflow,code snippet injection
292,8,Overflow-Underflow,code snippet injection
275,8,Overflow-Underflow,code snippet injection
270,4,Overflow-Underflow,code snippet injection
265,4,Overflow-Underflow,code snippet injection
260,4,Overflow-Underflow,code snippet injection
246,10,Overflow-Underflow,code snippet injection
237,8,Overflow-Underflow,code snippet injection
232,4,Overflow-Underflow,code snippet injection
221,8,Overflow-Underflow,code snippet injection
214,4,Overflow-Underflow,code snippet injection
196,10,Overflow-Underflow,code snippet injection
187,8,Overflow-Underflow,code snippet injection
182,4,Overflow-Underflow,code snippet injection
