loc,length,bug type,approach
48,1,Timestamp-Dependency,code snippet injection
209,1,Timestamp-Dependency,code snippet injection
204,1,Timestamp-Dependency,code snippet injection
199,1,Timestamp-Dependency,code snippet injection
194,1,Timestamp-Dependency,code snippet injection
187,3,Timestamp-Dependency,code snippet injection
175,3,Timestamp-Dependency,code snippet injection
158,5,Timestamp-Dependency,code snippet injection
52,4,Timestamp-Dependency,code snippet injection
41,3,Timestamp-Dependency,code snippet injection
33,5,Timestamp-Dependency,code snippet injection
19,4,Timestamp-Dependency,code snippet injection
9,5,Timestamp-Dependency,code snippet injection
117,4,Timestamp-Dependency,code snippet injection
113,3,Timestamp-Dependency,code snippet injection
103,9,Timestamp-Dependency,code snippet injection
26,3,Timestamp-Dependency,code snippet injection
