loc,length,bug type,approach
1285,8,Re-entrancy,code snippet injection
1276,8,Re-entrancy,code snippet injection
1266,9,Re-entrancy,code snippet injection
1257,8,Re-entrancy,code snippet injection
1248,8,Re-entrancy,code snippet injection
247,6,Re-entrancy,code snippet injection
234,8,Re-entrancy,code snippet injection
182,7,Re-entrancy,code snippet injection
172,9,Re-entrancy,code snippet injection
127,10,Re-entrancy,code snippet injection
118,8,Re-entrancy,code snippet injection
74,9,Re-entrancy,code snippet injection
66,7,Re-entrancy,code snippet injection
1408,5,Re-entrancy,code snippet injection
1394,8,Re-entrancy,code snippet injection
1379,9,Re-entrancy,code snippet injection
1366,7,Re-entrancy,code snippet injection
1350,8,Re-entrancy,code snippet injection
1341,5,Re-entrancy,code snippet injection
1306,8,Re-entrancy,code snippet injection
1222,8,Re-entrancy,code snippet injection
1208,10,Re-entrancy,code snippet injection
1197,7,Re-entrancy,code snippet injection
1185,8,Re-entrancy,code snippet injection
1170,8,Re-entrancy,code snippet injection
1121,5,Re-entrancy,code snippet injection
1091,8,Re-entrancy,code snippet injection
1062,10,Re-entrancy,code snippet injection
1039,8,Re-entrancy,code snippet injection
1024,8,Re-entrancy,code snippet injection
1000,8,Re-entrancy,code snippet injection
974,8,Re-entrancy,code snippet injection
950,8,Re-entrancy,code snippet injection
926,8,Re-entrancy,code snippet injection
906,9,Re-entrancy,code snippet injection
877,8,Re-entrancy,code snippet injection
850,6,Re-entrancy,code snippet injection
825,6,Re-entrancy,code snippet injection
792,8,Re-entrancy,code snippet injection
765,8,Re-entrancy,code snippet injection
740,8,Re-entrancy,code snippet injection
714,8,Re-entrancy,code snippet injection
