loc,length,bug type,approach
486,13,TOD,code snippet injection
419,13,TOD,code snippet injection
405,13,TOD,code snippet injection
42,18,TOD,code snippet injection
28,13,TOD,code snippet injection
2530,13,TOD,code snippet injection
2501,18,TOD,code snippet injection
2486,13,TOD,code snippet injection
2423,18,TOD,code snippet injection
2385,13,TOD,code snippet injection
2350,18,TOD,code snippet injection
2327,13,TOD,code snippet injection
2302,13,TOD,code snippet injection
2277,18,TOD,code snippet injection
2261,13,TOD,code snippet injection
2224,18,TOD,code snippet injection
2210,13,TOD,code snippet injection
2195,13,TOD,code snippet injection
2176,18,TOD,code snippet injection
2156,18,TOD,code snippet injection
2137,18,TOD,code snippet injection
2117,18,TOD,code snippet injection
2103,13,TOD,code snippet injection
2083,18,TOD,code snippet injection
2069,13,TOD,code snippet injection
2053,13,TOD,code snippet injection
2034,18,TOD,code snippet injection
2014,18,TOD,code snippet injection
1995,18,TOD,code snippet injection
1975,18,TOD,code snippet injection
1961,13,TOD,code snippet injection
1946,13,TOD,code snippet injection
1932,13,TOD,code snippet injection
1912,18,TOD,code snippet injection
1893,18,TOD,code snippet injection
1873,18,TOD,code snippet injection
1854,18,TOD,code snippet injection
1486,13,TOD,code snippet injection
1452,18,TOD,code snippet injection
1411,13,TOD,code snippet injection
